period,timestamp,available_chillers,available_cooling_capacity_kw,required_cooling_capacity_kw,capacity_margin_kw,service_available,redundancy_state
baseline,2026-01-04 21:30:00,3,1200,626.24,573.76,True,N+1
baseline,2026-01-04 21:45:00,3,1200,718.15,481.85,True,N+1
baseline,2026-01-04 22:00:00,3,1200,656.28,543.72,True,N+1
baseline,2026-01-04 22:15:00,3,1200,715.17,484.83000000000004,True,N+1
baseline,2026-01-04 22:30:00,3,1200,614.87,585.13,True,N+1
baseline,2026-01-04 22:45:00,3,1200,683.65,516.35,True,N+1
baseline,2026-01-04 23:00:00,3,1200,630.84,569.16,True,N+1
baseline,2026-01-04 23:15:00,3,1200,670.72,529.28,True,N+1
baseline,2026-01-04 23:30:00,3,1200,607.37,592.63,True,N+1
baseline,2026-01-04 23:45:00,3,1200,616.83,583.17,True,N+1
baseline,2026-01-05 00:00:00,3,1200,640.15,559.85,True,N+1
baseline,2026-01-05 00:15:00,3,1200,648.61,551.39,True,N+1
baseline,2026-01-05 00:30:00,3,1200,630.64,569.36,True,N+1
baseline,2026-01-05 00:45:00,3,1200,624.97,575.03,True,N+1
baseline,2026-01-05 01:00:00,3,1200,641.58,558.42,True,N+1
baseline,2026-01-05 01:15:00,3,1200,645.2,554.8,True,N+1
baseline,2026-01-05 01:30:00,3,1200,683.99,516.01,True,N+1
baseline,2026-01-05 01:45:00,3,1200,651.76,548.24,True,N+1
baseline,2026-01-05 02:00:00,3,1200,627.26,572.74,True,N+1
baseline,2026-01-05 02:15:00,3,1200,636.63,563.37,True,N+1
baseline,2026-01-05 02:30:00,3,1200,622.55,577.45,True,N+1
baseline,2026-01-05 02:45:00,3,1200,603.2,596.8,True,N+1
baseline,2026-01-05 03:00:00,3,1200,563.21,636.79,True,N+1
baseline,2026-01-05 03:15:00,3,1200,675.94,524.06,True,N+1
baseline,2026-01-05 03:30:00,3,1200,625.76,574.24,True,N+1
baseline,2026-01-05 03:45:00,3,1200,625.66,574.34,True,N+1
baseline,2026-01-05 04:00:00,3,1200,590.25,609.75,True,N+1
baseline,2026-01-05 04:15:00,3,1200,595.54,604.46,True,N+1
baseline,2026-01-05 04:30:00,3,1200,636.01,563.99,True,N+1
baseline,2026-01-05 04:45:00,3,1200,652.53,547.47,True,N+1
baseline,2026-01-05 05:00:00,3,1200,648.38,551.62,True,N+1
baseline,2026-01-05 05:15:00,3,1200,639.05,560.95,True,N+1
baseline,2026-01-05 05:30:00,3,1200,656.38,543.62,True,N+1
baseline,2026-01-05 05:45:00,3,1200,632.08,567.92,True,N+1
baseline,2026-01-05 06:00:00,3,1200,674.28,525.72,True,N+1
baseline,2026-01-05 06:15:00,3,1200,621.18,578.82,True,N+1
baseline,2026-01-05 06:30:00,3,1200,670.79,529.21,True,N+1
baseline,2026-01-05 06:45:00,3,1200,685.17,514.83,True,N+1
baseline,2026-01-05 07:00:00,3,1200,664.31,535.69,True,N+1
baseline,2026-01-05 07:15:00,3,1200,687.58,512.42,True,N+1
baseline,2026-01-05 07:30:00,3,1200,689.0,511.0,True,N+1
baseline,2026-01-05 07:45:00,3,1200,689.73,510.27,True,N+1
baseline,2026-01-05 08:00:00,3,1200,683.46,516.54,True,N+1
baseline,2026-01-05 08:15:00,3,1200,667.05,532.95,True,N+1
baseline,2026-01-05 08:30:00,3,1200,669.97,530.03,True,N+1
baseline,2026-01-05 08:45:00,3,1200,683.57,516.43,True,N+1
baseline,2026-01-05 09:00:00,3,1200,714.42,485.58000000000004,True,N+1
baseline,2026-01-05 09:15:00,3,1200,705.8,494.20000000000005,True,N+1
baseline,2026-01-05 09:30:00,3,1200,680.5,519.5,True,N+1
baseline,2026-01-05 09:45:00,3,1200,717.92,482.08000000000004,True,N+1
baseline,2026-01-05 10:00:00,3,1200,734.2,465.79999999999995,True,N+1
baseline,2026-01-05 10:15:00,3,1200,706.37,493.63,True,N+1
baseline,2026-01-05 10:30:00,3,1200,746.08,453.91999999999996,True,N+1
baseline,2026-01-05 10:45:00,3,1200,696.3,503.70000000000005,True,N+1
baseline,2026-01-05 11:00:00,3,1200,712.49,487.51,True,N+1
baseline,2026-01-05 11:15:00,3,1200,750.94,449.05999999999995,True,N+1
baseline,2026-01-05 11:30:00,3,1200,735.5,464.5,True,N+1
baseline,2026-01-05 11:45:00,3,1200,720.6,479.4,True,N+1
baseline,2026-01-05 12:00:00,3,1200,718.71,481.28999999999996,True,N+1
baseline,2026-01-05 12:15:00,3,1200,729.63,470.37,True,N+1
baseline,2026-01-05 12:30:00,3,1200,740.52,459.48,True,N+1
baseline,2026-01-05 12:45:00,3,1200,739.32,460.67999999999995,True,N+1
baseline,2026-01-05 13:00:00,3,1200,750.5,449.5,True,N+1
baseline,2026-01-05 13:15:00,3,1200,756.95,443.04999999999995,True,N+1
baseline,2026-01-05 13:30:00,3,1200,734.75,465.25,True,N+1
baseline,2026-01-05 13:45:00,3,1200,751.76,448.24,True,N+1
baseline,2026-01-05 14:00:00,3,1200,697.09,502.90999999999997,True,N+1
baseline,2026-01-05 14:15:00,3,1200,737.12,462.88,True,N+1
baseline,2026-01-05 14:30:00,3,1200,742.09,457.90999999999997,True,N+1
baseline,2026-01-05 14:45:00,3,1200,756.0,444.0,True,N+1
baseline,2026-01-05 15:00:00,3,1200,755.28,444.72,True,N+1
baseline,2026-01-05 15:15:00,3,1200,730.25,469.75,True,N+1
baseline,2026-01-05 15:30:00,3,1200,706.29,493.71000000000004,True,N+1
baseline,2026-01-05 15:45:00,3,1200,737.96,462.03999999999996,True,N+1
baseline,2026-01-05 16:00:00,3,1200,694.96,505.03999999999996,True,N+1
baseline,2026-01-05 16:15:00,3,1200,802.95,397.04999999999995,True,N+1
baseline,2026-01-05 16:30:00,3,1200,724.16,475.84000000000003,True,N+1
baseline,2026-01-05 16:45:00,3,1200,741.99,458.01,True,N+1
baseline,2026-01-05 17:00:00,3,1200,706.61,493.39,True,N+1
baseline,2026-01-05 17:15:00,3,1200,703.98,496.02,True,N+1
baseline,2026-01-05 17:30:00,3,1200,750.62,449.38,True,N+1
baseline,2026-01-05 17:45:00,3,1200,679.44,520.56,True,N+1
baseline,2026-01-05 18:00:00,3,1200,708.65,491.35,True,N+1
baseline,2026-01-05 18:15:00,3,1200,710.12,489.88,True,N+1
baseline,2026-01-05 18:30:00,3,1200,702.72,497.28,True,N+1
baseline,2026-01-05 18:45:00,3,1200,703.33,496.66999999999996,True,N+1
baseline,2026-01-05 19:00:00,3,1200,677.11,522.89,True,N+1
baseline,2026-01-05 19:15:00,3,1200,696.0,504.0,True,N+1
baseline,2026-01-05 19:30:00,3,1200,705.23,494.77,True,N+1
baseline,2026-01-05 19:45:00,3,1200,679.14,520.86,True,N+1
baseline,2026-01-05 20:00:00,3,1200,689.58,510.41999999999996,True,N+1
baseline,2026-01-05 20:15:00,3,1200,707.35,492.65,True,N+1
baseline,2026-01-05 20:30:00,3,1200,693.98,506.02,True,N+1
baseline,2026-01-05 20:45:00,3,1200,687.23,512.77,True,N+1
baseline,2026-01-05 21:00:00,3,1200,642.31,557.69,True,N+1
baseline,2026-01-05 21:15:00,3,1200,680.56,519.44,True,N+1
baseline,2026-01-05 21:30:00,3,1200,661.56,538.44,True,N+1
baseline,2026-01-05 21:45:00,3,1200,679.02,520.98,True,N+1
baseline,2026-01-05 22:00:00,3,1200,662.32,537.68,True,N+1
baseline,2026-01-05 22:15:00,3,1200,658.19,541.81,True,N+1
baseline,2026-01-05 22:30:00,3,1200,664.8,535.2,True,N+1
baseline,2026-01-05 22:45:00,3,1200,660.79,539.21,True,N+1
baseline,2026-01-05 23:00:00,3,1200,667.61,532.39,True,N+1
baseline,2026-01-05 23:15:00,3,1200,606.22,593.78,True,N+1
baseline,2026-01-05 23:30:00,3,1200,686.53,513.47,True,N+1
baseline,2026-01-05 23:45:00,3,1200,637.26,562.74,True,N+1
baseline,2026-01-06 00:00:00,3,1200,658.32,541.68,True,N+1
baseline,2026-01-06 00:15:00,3,1200,652.17,547.83,True,N+1
baseline,2026-01-06 00:30:00,3,1200,600.33,599.67,True,N+1
baseline,2026-01-06 00:45:00,3,1200,613.53,586.47,True,N+1
baseline,2026-01-06 01:00:00,3,1200,654.98,545.02,True,N+1
baseline,2026-01-06 01:15:00,3,1200,603.0,597.0,True,N+1
baseline,2026-01-06 01:30:00,3,1200,676.15,523.85,True,N+1
baseline,2026-01-06 01:45:00,3,1200,596.66,603.34,True,N+1
baseline,2026-01-06 02:00:00,3,1200,632.0,568.0,True,N+1
baseline,2026-01-06 02:15:00,3,1200,621.39,578.61,True,N+1
baseline,2026-01-06 02:30:00,3,1200,626.92,573.08,True,N+1
baseline,2026-01-06 02:45:00,3,1200,661.94,538.06,True,N+1
baseline,2026-01-06 03:00:00,3,1200,667.48,532.52,True,N+1
baseline,2026-01-06 03:15:00,3,1200,646.56,553.44,True,N+1
baseline,2026-01-06 03:30:00,3,1200,641.31,558.69,True,N+1
baseline,2026-01-06 03:45:00,3,1200,628.16,571.84,True,N+1
baseline,2026-01-06 04:00:00,3,1200,611.93,588.07,True,N+1
baseline,2026-01-06 04:15:00,3,1200,614.95,585.05,True,N+1
baseline,2026-01-06 04:30:00,3,1200,634.32,565.68,True,N+1
baseline,2026-01-06 04:45:00,3,1200,652.96,547.04,True,N+1
baseline,2026-01-06 05:00:00,3,1200,684.19,515.81,True,N+1
baseline,2026-01-06 05:15:00,3,1200,667.39,532.61,True,N+1
baseline,2026-01-06 05:30:00,3,1200,657.49,542.51,True,N+1
baseline,2026-01-06 05:45:00,3,1200,654.66,545.34,True,N+1
baseline,2026-01-06 06:00:00,3,1200,666.22,533.78,True,N+1
baseline,2026-01-06 06:15:00,3,1200,669.58,530.42,True,N+1
baseline,2026-01-06 06:30:00,3,1200,667.19,532.81,True,N+1
baseline,2026-01-06 06:45:00,3,1200,654.84,545.16,True,N+1
baseline,2026-01-06 07:00:00,3,1200,700.24,499.76,True,N+1
baseline,2026-01-06 07:15:00,3,1200,679.32,520.68,True,N+1
baseline,2026-01-06 07:30:00,3,1200,690.86,509.14,True,N+1
baseline,2026-01-06 07:45:00,3,1200,689.14,510.86,True,N+1
baseline,2026-01-06 08:00:00,3,1200,700.55,499.45000000000005,True,N+1
baseline,2026-01-06 08:15:00,3,1200,673.31,526.69,True,N+1
baseline,2026-01-06 08:30:00,3,1200,673.12,526.88,True,N+1
baseline,2026-01-06 08:45:00,3,1200,700.05,499.95000000000005,True,N+1
baseline,2026-01-06 09:00:00,3,1200,729.37,470.63,True,N+1
baseline,2026-01-06 09:15:00,3,1200,730.99,469.01,True,N+1
baseline,2026-01-06 09:30:00,3,1200,689.2,510.79999999999995,True,N+1
baseline,2026-01-06 09:45:00,3,1200,680.07,519.93,True,N+1
baseline,2026-01-06 10:00:00,3,1200,742.85,457.15,True,N+1
baseline,2026-01-06 10:15:00,3,1200,702.48,497.52,True,N+1
baseline,2026-01-06 10:30:00,3,1200,745.15,454.85,True,N+1
baseline,2026-01-06 10:45:00,3,1200,750.92,449.08000000000004,True,N+1
baseline,2026-01-06 11:00:00,3,1200,707.3,492.70000000000005,True,N+1
baseline,2026-01-06 11:15:00,3,1200,744.34,455.65999999999997,True,N+1
baseline,2026-01-06 11:30:00,3,1200,769.51,430.49,True,N+1
baseline,2026-01-06 11:45:00,3,1200,762.55,437.45000000000005,True,N+1
baseline,2026-01-06 12:00:00,3,1200,732.81,467.19000000000005,True,N+1
baseline,2026-01-06 12:15:00,3,1200,751.99,448.01,True,N+1
baseline,2026-01-06 12:30:00,3,1200,736.55,463.45000000000005,True,N+1
baseline,2026-01-06 12:45:00,3,1200,724.16,475.84000000000003,True,N+1
baseline,2026-01-06 13:00:00,3,1200,729.67,470.33000000000004,True,N+1
baseline,2026-01-06 13:15:00,3,1200,747.1,452.9,True,N+1
baseline,2026-01-06 13:30:00,3,1200,778.38,421.62,True,N+1
baseline,2026-01-06 13:45:00,3,1200,706.35,493.65,True,N+1
baseline,2026-01-06 14:00:00,3,1200,713.13,486.87,True,N+1
baseline,2026-01-06 14:15:00,3,1200,687.66,512.34,True,N+1
baseline,2026-01-06 14:30:00,3,1200,744.1,455.9,True,N+1
baseline,2026-01-06 14:45:00,3,1200,775.83,424.16999999999996,True,N+1
baseline,2026-01-06 15:00:00,3,1200,737.38,462.62,True,N+1
baseline,2026-01-06 15:15:00,3,1200,750.68,449.32000000000005,True,N+1
baseline,2026-01-06 15:30:00,3,1200,741.7,458.29999999999995,True,N+1
baseline,2026-01-06 15:45:00,3,1200,730.58,469.41999999999996,True,N+1
baseline,2026-01-06 16:00:00,3,1200,718.46,481.53999999999996,True,N+1
baseline,2026-01-06 16:15:00,3,1200,738.09,461.90999999999997,True,N+1
baseline,2026-01-06 16:30:00,3,1200,750.78,449.22,True,N+1
baseline,2026-01-06 16:45:00,3,1200,703.98,496.02,True,N+1
baseline,2026-01-06 17:00:00,3,1200,765.37,434.63,True,N+1
baseline,2026-01-06 17:15:00,3,1200,715.04,484.96000000000004,True,N+1
baseline,2026-01-06 17:30:00,3,1200,735.34,464.65999999999997,True,N+1
baseline,2026-01-06 17:45:00,3,1200,740.62,459.38,True,N+1
baseline,2026-01-06 18:00:00,3,1200,727.4,472.6,True,N+1
baseline,2026-01-06 18:15:00,3,1200,693.83,506.16999999999996,True,N+1
baseline,2026-01-06 18:30:00,3,1200,698.79,501.21000000000004,True,N+1
baseline,2026-01-06 18:45:00,3,1200,687.92,512.08,True,N+1
baseline,2026-01-06 19:00:00,3,1200,652.26,547.74,True,N+1
baseline,2026-01-06 19:15:00,3,1200,701.45,498.54999999999995,True,N+1
baseline,2026-01-06 19:30:00,3,1200,699.82,500.17999999999995,True,N+1
baseline,2026-01-06 19:45:00,3,1200,711.96,488.03999999999996,True,N+1
baseline,2026-01-06 20:00:00,3,1200,718.1,481.9,True,N+1
baseline,2026-01-06 20:15:00,3,1200,704.95,495.04999999999995,True,N+1
baseline,2026-01-06 20:30:00,3,1200,690.11,509.89,True,N+1
baseline,2026-01-06 20:45:00,3,1200,721.95,478.04999999999995,True,N+1
baseline,2026-01-06 21:00:00,3,1200,655.52,544.48,True,N+1
baseline,2026-01-06 21:15:00,3,1200,661.43,538.57,True,N+1
baseline,2026-01-06 21:30:00,3,1200,685.69,514.31,True,N+1
baseline,2026-01-06 21:45:00,3,1200,692.61,507.39,True,N+1
baseline,2026-01-06 22:00:00,3,1200,678.35,521.65,True,N+1
baseline,2026-01-06 22:15:00,3,1200,637.28,562.72,True,N+1
baseline,2026-01-06 22:30:00,3,1200,646.08,553.92,True,N+1
baseline,2026-01-06 22:45:00,3,1200,686.03,513.97,True,N+1
baseline,2026-01-06 23:00:00,3,1200,642.62,557.38,True,N+1
baseline,2026-01-06 23:15:00,3,1200,616.83,583.17,True,N+1
baseline,2026-01-06 23:30:00,3,1200,652.73,547.27,True,N+1
baseline,2026-01-06 23:45:00,3,1200,669.62,530.38,True,N+1
baseline,2026-01-07 00:00:00,3,1200,647.62,552.38,True,N+1
baseline,2026-01-07 00:15:00,3,1200,625.84,574.16,True,N+1
baseline,2026-01-07 00:30:00,3,1200,651.55,548.45,True,N+1
baseline,2026-01-07 00:45:00,3,1200,617.23,582.77,True,N+1
baseline,2026-01-07 01:00:00,3,1200,595.51,604.49,True,N+1
baseline,2026-01-07 01:15:00,3,1200,646.57,553.43,True,N+1
baseline,2026-01-07 01:30:00,3,1200,625.73,574.27,True,N+1
baseline,2026-01-07 01:45:00,3,1200,650.13,549.87,True,N+1
baseline,2026-01-07 02:00:00,3,1200,643.09,556.91,True,N+1
baseline,2026-01-07 02:15:00,3,1200,645.74,554.26,True,N+1
baseline,2026-01-07 02:30:00,3,1200,620.23,579.77,True,N+1
baseline,2026-01-07 02:45:00,3,1200,630.92,569.08,True,N+1
baseline,2026-01-07 03:00:00,3,1200,700.88,499.12,True,N+1
baseline,2026-01-07 03:15:00,3,1200,677.99,522.01,True,N+1
baseline,2026-01-07 03:30:00,3,1200,654.58,545.42,True,N+1
baseline,2026-01-07 03:45:00,3,1200,597.55,602.45,True,N+1
baseline,2026-01-07 04:00:00,3,1200,644.75,555.25,True,N+1
baseline,2026-01-07 04:15:00,3,1200,623.84,576.16,True,N+1
baseline,2026-01-07 04:30:00,3,1200,666.21,533.79,True,N+1
baseline,2026-01-07 04:45:00,3,1200,621.75,578.25,True,N+1
baseline,2026-01-07 05:00:00,3,1200,664.23,535.77,True,N+1
baseline,2026-01-07 05:15:00,3,1200,680.74,519.26,True,N+1
baseline,2026-01-07 05:30:00,3,1200,668.84,531.16,True,N+1
baseline,2026-01-07 05:45:00,3,1200,658.6,541.4,True,N+1
baseline,2026-01-07 06:00:00,3,1200,613.22,586.78,True,N+1
baseline,2026-01-07 06:15:00,3,1200,706.09,493.90999999999997,True,N+1
baseline,2026-01-07 06:30:00,3,1200,660.36,539.64,True,N+1
baseline,2026-01-07 06:45:00,3,1200,657.61,542.39,True,N+1
baseline,2026-01-07 07:00:00,3,1200,654.24,545.76,True,N+1
baseline,2026-01-07 07:15:00,3,1200,668.38,531.62,True,N+1
baseline,2026-01-07 07:30:00,3,1200,688.46,511.53999999999996,True,N+1
baseline,2026-01-07 07:45:00,3,1200,719.32,480.67999999999995,True,N+1
baseline,2026-01-07 08:00:00,3,1200,689.39,510.61,True,N+1
baseline,2026-01-07 08:15:00,3,1200,693.77,506.23,True,N+1
baseline,2026-01-07 08:30:00,3,1200,726.67,473.33000000000004,True,N+1
baseline,2026-01-07 08:45:00,3,1200,703.66,496.34000000000003,True,N+1
baseline,2026-01-07 09:00:00,3,1200,697.64,502.36,True,N+1
baseline,2026-01-07 09:15:00,3,1200,725.61,474.39,True,N+1
baseline,2026-01-07 09:30:00,3,1200,720.07,479.92999999999995,True,N+1
baseline,2026-01-07 09:45:00,3,1200,725.64,474.36,True,N+1
baseline,2026-01-07 10:00:00,3,1200,711.87,488.13,True,N+1
baseline,2026-01-07 10:15:00,3,1200,714.52,485.48,True,N+1
baseline,2026-01-07 10:30:00,3,1200,724.01,475.99,True,N+1
baseline,2026-01-07 10:45:00,3,1200,708.25,491.75,True,N+1
baseline,2026-01-07 11:00:00,3,1200,724.22,475.78,True,N+1
baseline,2026-01-07 11:15:00,3,1200,698.36,501.64,True,N+1
baseline,2026-01-07 11:30:00,3,1200,758.62,441.38,True,N+1
baseline,2026-01-07 11:45:00,3,1200,737.32,462.67999999999995,True,N+1
baseline,2026-01-07 12:00:00,3,1200,762.03,437.97,True,N+1
baseline,2026-01-07 12:15:00,3,1200,719.6,480.4,True,N+1
baseline,2026-01-07 12:30:00,3,1200,736.6,463.4,True,N+1
baseline,2026-01-07 12:45:00,3,1200,713.22,486.78,True,N+1
baseline,2026-01-07 13:00:00,3,1200,742.79,457.21000000000004,True,N+1
baseline,2026-01-07 13:15:00,3,1200,705.89,494.11,True,N+1
baseline,2026-01-07 13:30:00,3,1200,755.44,444.55999999999995,True,N+1
baseline,2026-01-07 13:45:00,3,1200,728.84,471.15999999999997,True,N+1
baseline,2026-01-07 14:00:00,3,1200,771.58,428.41999999999996,True,N+1
baseline,2026-01-07 14:15:00,3,1200,743.54,456.46000000000004,True,N+1
baseline,2026-01-07 14:30:00,3,1200,738.7,461.29999999999995,True,N+1
baseline,2026-01-07 14:45:00,3,1200,769.23,430.77,True,N+1
baseline,2026-01-07 15:00:00,3,1200,740.18,459.82000000000005,True,N+1
baseline,2026-01-07 15:15:00,3,1200,737.92,462.08000000000004,True,N+1
baseline,2026-01-07 15:30:00,3,1200,773.99,426.01,True,N+1
baseline,2026-01-07 15:45:00,3,1200,715.52,484.48,True,N+1
baseline,2026-01-07 16:00:00,3,1200,726.73,473.27,True,N+1
baseline,2026-01-07 16:15:00,3,1200,740.0,460.0,True,N+1
baseline,2026-01-07 16:30:00,3,1200,754.84,445.15999999999997,True,N+1
baseline,2026-01-07 16:45:00,3,1200,694.36,505.64,True,N+1
baseline,2026-01-07 17:00:00,3,1200,736.47,463.53,True,N+1
baseline,2026-01-07 17:15:00,3,1200,705.31,494.69000000000005,True,N+1
baseline,2026-01-07 17:30:00,3,1200,741.64,458.36,True,N+1
baseline,2026-01-07 17:45:00,3,1200,733.0,467.0,True,N+1
baseline,2026-01-07 18:00:00,3,1200,728.77,471.23,True,N+1
baseline,2026-01-07 18:15:00,3,1200,714.9,485.1,True,N+1
baseline,2026-01-07 18:30:00,3,1200,732.54,467.46000000000004,True,N+1
baseline,2026-01-07 18:45:00,3,1200,732.12,467.88,True,N+1
baseline,2026-01-07 19:00:00,3,1200,705.45,494.54999999999995,True,N+1
baseline,2026-01-07 19:15:00,3,1200,737.77,462.23,True,N+1
baseline,2026-01-07 19:30:00,3,1200,737.1,462.9,True,N+1
baseline,2026-01-07 19:45:00,3,1200,720.95,479.04999999999995,True,N+1
baseline,2026-01-07 20:00:00,3,1200,652.44,547.56,True,N+1
baseline,2026-01-07 20:15:00,3,1200,712.67,487.33000000000004,True,N+1
baseline,2026-01-07 20:30:00,3,1200,709.26,490.74,True,N+1
baseline,2026-01-07 20:45:00,3,1200,673.7,526.3,True,N+1
baseline,2026-01-07 21:00:00,3,1200,688.88,511.12,True,N+1
baseline,2026-01-07 21:15:00,3,1200,653.2,546.8,True,N+1
baseline,2026-01-07 21:30:00,3,1200,641.53,558.47,True,N+1
baseline,2026-01-07 21:45:00,3,1200,661.38,538.62,True,N+1
baseline,2026-01-07 22:00:00,3,1200,642.41,557.59,True,N+1
baseline,2026-01-07 22:15:00,3,1200,646.48,553.52,True,N+1
baseline,2026-01-07 22:30:00,3,1200,654.87,545.13,True,N+1
baseline,2026-01-07 22:45:00,3,1200,664.35,535.65,True,N+1
baseline,2026-01-07 23:00:00,3,1200,634.28,565.72,True,N+1
baseline,2026-01-07 23:15:00,3,1200,680.6,519.4,True,N+1
baseline,2026-01-07 23:30:00,3,1200,647.97,552.03,True,N+1
baseline,2026-01-07 23:45:00,3,1200,643.6,556.4,True,N+1
baseline,2026-01-08 00:00:00,3,1200,627.24,572.76,True,N+1
baseline,2026-01-08 00:15:00,3,1200,634.25,565.75,True,N+1
baseline,2026-01-08 00:30:00,3,1200,661.52,538.48,True,N+1
baseline,2026-01-08 00:45:00,3,1200,648.12,551.88,True,N+1
baseline,2026-01-08 01:00:00,3,1200,628.8,571.2,True,N+1
baseline,2026-01-08 01:15:00,3,1200,650.06,549.94,True,N+1
baseline,2026-01-08 01:30:00,3,1200,637.03,562.97,True,N+1
baseline,2026-01-08 01:45:00,3,1200,645.05,554.95,True,N+1
baseline,2026-01-08 02:00:00,3,1200,579.63,620.37,True,N+1
baseline,2026-01-08 02:15:00,3,1200,676.28,523.72,True,N+1
baseline,2026-01-08 02:30:00,3,1200,629.2,570.8,True,N+1
baseline,2026-01-08 02:45:00,3,1200,683.23,516.77,True,N+1
baseline,2026-01-08 03:00:00,3,1200,587.61,612.39,True,N+1
baseline,2026-01-08 03:15:00,3,1200,647.97,552.03,True,N+1
baseline,2026-01-08 03:30:00,3,1200,639.14,560.86,True,N+1
baseline,2026-01-08 03:45:00,3,1200,646.07,553.93,True,N+1
baseline,2026-01-08 04:00:00,3,1200,635.86,564.14,True,N+1
baseline,2026-01-08 04:15:00,3,1200,676.12,523.88,True,N+1
baseline,2026-01-08 04:30:00,3,1200,690.86,509.14,True,N+1
baseline,2026-01-08 04:45:00,3,1200,661.59,538.41,True,N+1
baseline,2026-01-08 05:00:00,3,1200,638.49,561.51,True,N+1
baseline,2026-01-08 05:15:00,3,1200,674.53,525.47,True,N+1
baseline,2026-01-08 05:30:00,3,1200,662.21,537.79,True,N+1
baseline,2026-01-08 05:45:00,3,1200,663.03,536.97,True,N+1
baseline,2026-01-08 06:00:00,3,1200,717.09,482.90999999999997,True,N+1
baseline,2026-01-08 06:15:00,3,1200,658.47,541.53,True,N+1
baseline,2026-01-08 06:30:00,3,1200,650.21,549.79,True,N+1
baseline,2026-01-08 06:45:00,3,1200,699.65,500.35,True,N+1
baseline,2026-01-08 07:00:00,3,1200,687.89,512.11,True,N+1
baseline,2026-01-08 07:15:00,3,1200,696.16,503.84000000000003,True,N+1
baseline,2026-01-08 07:30:00,3,1200,655.94,544.06,True,N+1
baseline,2026-01-08 07:45:00,3,1200,732.27,467.73,True,N+1
baseline,2026-01-08 08:00:00,3,1200,687.54,512.46,True,N+1
baseline,2026-01-08 08:15:00,3,1200,654.75,545.25,True,N+1
baseline,2026-01-08 08:30:00,3,1200,701.69,498.30999999999995,True,N+1
baseline,2026-01-08 08:45:00,3,1200,696.78,503.22,True,N+1
baseline,2026-01-08 09:00:00,3,1200,700.59,499.40999999999997,True,N+1
baseline,2026-01-08 09:15:00,3,1200,692.96,507.03999999999996,True,N+1
baseline,2026-01-08 09:30:00,3,1200,708.35,491.65,True,N+1
baseline,2026-01-08 09:45:00,3,1200,715.37,484.63,True,N+1
baseline,2026-01-08 10:00:00,3,1200,752.08,447.91999999999996,True,N+1
baseline,2026-01-08 10:15:00,3,1200,760.87,439.13,True,N+1
baseline,2026-01-08 10:30:00,3,1200,726.3,473.70000000000005,True,N+1
baseline,2026-01-08 10:45:00,3,1200,750.39,449.61,True,N+1
baseline,2026-01-08 11:00:00,3,1200,739.82,460.17999999999995,True,N+1
baseline,2026-01-08 11:15:00,3,1200,734.76,465.24,True,N+1
baseline,2026-01-08 11:30:00,3,1200,722.61,477.39,True,N+1
baseline,2026-01-08 11:45:00,3,1200,729.9,470.1,True,N+1
baseline,2026-01-08 12:00:00,3,1200,735.41,464.59000000000003,True,N+1
baseline,2026-01-08 12:15:00,3,1200,798.59,401.40999999999997,True,N+1
baseline,2026-01-08 12:30:00,3,1200,714.97,485.03,True,N+1
baseline,2026-01-08 12:45:00,3,1200,737.74,462.26,True,N+1
baseline,2026-01-08 13:00:00,3,1200,738.73,461.27,True,N+1
baseline,2026-01-08 13:15:00,3,1200,729.56,470.44000000000005,True,N+1
baseline,2026-01-08 13:30:00,3,1200,747.23,452.77,True,N+1
